Date,Rain,tMin,tMax
1958-10-26,0.0,20.65,29.74
1958-10-27,0.0,19.51,29.64
1958-10-28,0.0,18.04,28.23
1958-10-29,0.0,19.04,28.88
1958-10-30,0.0,19.54,28.75
1958-10-31,0.0,19.13,29.78
1958-11-01,0.0,18.05,30.2
1958-11-02,0.0,17.76,29.2
1958-11-03,0.0,18.5,29.33
1958-11-04,0.0,17.51,28.62
1958-11-05,0.0,16.44,28.24
1958-11-06,0.0,16.98,27.3
1958-11-07,0.3019,16.75,26.66
1958-11-08,0.0,16.53,25.57
1958-11-09,0.0,16.14,26.76
1958-11-10,0.2333,15.75,27.39
1958-11-11,0.0,15.25,26.97
1958-11-12,0.0,15.32,27.87
1958-11-13,0.0,16.4,26.34
1958-11-14,0.0,15.15,26.32
1958-11-15,0.0,15.09,26.17
1958-11-16,0.0,14.63,26.67
1958-11-17,0.0,14.21,28.05
1958-11-18,0.0,14.2,28.37
1958-11-19,0.0,13.93,28.46
1958-11-20,0.0,13.61,27.24
1958-11-21,0.0,13.79,26.25
1958-11-22,0.0,14.0,26.92
1958-11-23,0.0,12.97,26.28
1958-11-24,0.0,13.98,25.9
1958-11-25,0.0,14.23,25.97
1958-11-26,0.0,15.17,26.21
1958-11-27,0.0,15.86,25.53
1958-11-28,0.0,15.45,24.93
1958-11-29,0.0,15.91,24.92
1958-11-30,0.0,16.42,25.05
1958-12-01,0.0,14.83,24.14
1958-12-02,0.0,14.87,25.72
1958-12-03,0.0,14.27,25.61
1958-12-04,0.0,14.91,25.84
1958-12-05,0.0,14.02,26.16
1958-12-06,0.0,14.45,26.27
1958-12-07,0.0,15.38,25.12
1958-12-08,0.0,14.41,25.31
1958-12-09,12.1468,14.75,23.66
1958-12-10,3.4663,14.42,23.37
1958-12-11,0.0,13.19,22.81
1958-12-12,0.0,13.13,22.28
1958-12-13,0.0,13.24,22.99
1958-12-14,0.0,12.85,24.37
1958-12-15,0.0,12.43,24.13
1958-12-16,0.0,11.98,24.19
1958-12-17,0.0,11.28,24.31
1958-12-18,0.0,10.14,23.26
1958-12-19,0.0,10.99,22.98
1958-12-20,0.0,8.84,21.86
1958-12-21,0.0,9.56,22.08
1958-12-22,0.0,9.81,22.0
1958-12-23,0.0,10.07,22.72
1958-12-24,0.0,10.4,23.01
1958-12-25,0.0,10.32,21.62
1958-12-26,0.0,9.49,22.33
1958-12-27,0.0,9.66,22.19
1958-12-28,0.0,9.7,22.54
1958-12-29,0.0,11.04,23.95
1958-12-30,0.0,9.96,22.59
1958-12-31,0.0,9.18,22.88
1959-01-01,0.0,7.62,21.73
1959-01-02,0.0,8.09,20.0
1959-01-03,0.0,8.99,21.81
1959-01-04,0.0,8.12,21.37
1959-01-05,0.0,8.57,22.12
1959-01-06,0.0,9.25,23.41
1959-01-07,0.0,9.51,23.39
1959-01-08,0.0,10.32,22.89
1959-01-09,0.0,9.23,22.68
1959-01-10,0.0,10.08,23.57
1959-01-11,0.0,9.34,23.02
1959-01-12,0.0,9.17,22.98
1959-01-13,0.0,10.39,23.22
1959-01-14,0.0,11.37,23.3
1959-01-15,0.0,9.3,23.06
1959-01-16,0.0,8.91,22.62
1959-01-17,0.0,9.52,22.4
1959-01-18,0.0,10.99,22.48
1959-01-19,0.0,10.44,22.56
1959-01-20,0.0,10.99,22.95
1959-01-21,0.0,12.8,23.3
1959-01-22,19.7863,12.07,24.04
1959-01-23,25.5716,11.2,19.42
1959-01-24,0.4134,9.45,19.98
1959-01-25,0.0,8.13,20.46
1959-01-26,0.0,11.02,21.16
1959-01-27,0.0,10.11,20.95
1959-01-28,0.0,12.0,22.14
1959-01-29,0.0,11.76,23.87
1959-01-30,4.0244,12.67,24.42
1959-01-31,0.1784,11.25,18.43
1959-02-01,0.0,8.48,20.32
1959-02-02,0.0,6.85,19.91
1959-02-03,0.0,7.59,20.24
1959-02-04,0.0,8.8,21.55
1959-02-05,0.0,11.15,22.09
1959-02-06,0.0,11.28,23.61
1959-02-07,0.0,10.29,22.71
1959-02-08,0.0,9.69,21.87
1959-02-09,0.0,10.34,24.44
1959-02-10,0.0,10.21,23.16
1959-02-11,0.0,9.82,19.31
1959-02-12,0.0,11.11,23.73
1959-02-13,4.6747,13.87,23.69
1959-02-14,14.2863,13.8,24.33
1959-02-15,5.2722,14.02,24.95
1959-02-16,0.0,13.65,23.68
1959-02-17,0.1921,12.69,22.2
1959-02-18,0.0,9.01,22.75
1959-02-19,0.0,9.35,22.49
1959-02-20,1.9236,12.44,22.4
1959-02-21,0.0,11.9,23.68
1959-02-22,0.0,11.2,23.96
1959-02-23,0.0,10.57,23.72
1959-02-24,15.0129,13.9,24.56
1959-02-25,2.4452,14.12,25.2
1959-02-26,0.0,12.88,25.74
1959-02-27,0.0,10.82,25.23
1959-02-28,0.0,11.78,24.74
1959-03-01,0.0,12.33,25.25
1959-03-02,0.0,13.83,26.75
1959-03-03,0.6189,16.46,28.1
1959-03-04,6.4499,15.47,23.38
1959-03-05,15.1936,14.86,25.49
1959-03-06,5.6605,15.18,26.62
1959-03-07,0.0,13.01,26.13
1959-03-08,0.0,13.94,26.32
1959-03-09,0.0,12.78,25.13
1959-03-10,0.0,12.87,26.42
1959-03-11,0.0,14.38,27.91
1959-03-12,0.0,16.92,28.92
1959-03-13,0.0,16.51,29.61
1959-03-14,0.0,16.17,29.38
1959-03-15,0.0,15.73,29.28
1959-03-16,0.0,14.51,29.94
1959-03-17,0.0,14.78,30.52
1959-03-18,0.0,15.56,30.99
1959-03-19,0.0,15.77,30.43
1959-03-20,0.0,15.79,30.41
1959-03-21,0.0,15.31,30.81
1959-03-22,0.0,16.61,32.72
1959-03-23,0.0,18.21,32.25
1959-03-24,2.5238,17.3,32.32
1959-03-25,15.2093,15.83,31.47
1959-03-26,31.5969,15.46,24.37
1959-03-27,22.6256,17.54,25.41
1959-03-28,3.0191,17.24,25.57
1959-03-29,0.4597,18.07,26.37
1959-03-30,24.3589,18.67,26.28
1959-03-31,27.0307,17.21,26.67
1959-04-01,3.8168,16.18,23.64
1959-04-02,2.4359,16.51,26.54
1959-04-03,0.0,16.48,27.05
1959-04-04,0.0,16.88,29.28
1959-04-05,0.0,18.36,29.07
1959-04-06,0.0,19.07,29.36
1959-04-07,0.0,20.35,32.09
1959-04-08,0.0,20.51,32.73
1959-04-09,0.0,19.95,33.39
1959-04-10,0.0,19.88,33.2
1959-04-11,0.0,21.14,33.72
1959-04-12,0.0,20.76,34.62
1959-04-13,0.0,21.59,32.0
1959-04-14,0.0,21.19,31.84
1959-04-15,0.0,21.77,32.12
1959-04-16,0.0,21.1,30.01
1959-04-17,4.0244,20.06,30.59
1959-04-18,24.9085,19.63,30.2
1959-04-19,11.7464,19.4,28.5
1959-04-20,36.0538,18.8,26.79
1959-04-21,8.9953,19.05,27.6
1959-04-22,0.5215,19.13,30.16
1959-04-23,1.4958,19.85,31.08
1959-04-24,7.6985,20.43,30.05
1959-04-25,0.0,21.57,31.2
1959-04-26,0.0,21.31,31.6
1959-04-27,0.0,22.82,31.32
1959-04-28,0.0,21.91,32.71
1959-04-29,0.0,23.28,34.78
1959-04-30,2.0927,22.64,33.27
1959-05-01,0.0,22.2,28.93
1959-05-02,0.0,22.17,29.78
1959-05-03,0.0,22.16,31.97
1959-05-04,20.2389,22.0,31.31
1959-05-05,24.1393,20.72,32.43
1959-05-06,12.3192,20.4,29.32
1959-05-07,3.6972,21.85,29.24
1959-05-08,7.9307,21.19,29.11
1959-05-09,0.8234,20.64,30.47
1959-05-10,4.1358,19.95,31.0
1959-05-11,20.5957,20.5,31.56
1959-05-12,4.0244,21.37,31.03
1959-05-13,0.0,20.8,29.87
1959-05-14,0.0,20.69,29.39
1959-05-15,0.8783,21.04,28.17
1959-05-16,0.0,22.73,29.99
1959-05-17,0.0,20.6,30.64
1959-05-18,0.0,23.03,30.7
1959-05-19,0.0,23.45,30.98
1959-05-20,0.0,22.88,32.43
1959-05-21,4.4442,20.9,31.88
1959-05-22,8.3972,20.3,30.23
1959-05-23,2.3202,21.76,30.81
1959-05-24,25.3811,21.54,30.08
1959-05-25,16.2159,19.89,29.18
1959-05-26,39.8468,20.37,27.02
1959-05-27,15.4293,20.83,27.99
1959-05-28,30.4125,21.67,26.71
1959-05-29,13.9803,21.44,26.64
1959-05-30,3.1835,20.7,26.92
1959-05-31,1.8096,21.32,27.15
1959-06-01,0.0,21.56,27.62
1959-06-02,9.6507,22.07,27.81
1959-06-03,2.0808,22.06,27.1
1959-06-04,0.0,22.27,29.6
1959-06-05,2.1563,23.07,31.96
1959-06-06,4.0489,22.04,32.56
1959-06-07,0.9099,24.1,33.29
1959-06-08,8.4188,23.79,31.59
1959-06-09,8.2327,22.74,29.53
1959-06-10,6.6732,22.71,28.7
1959-06-11,39.6814,21.67,29.97
1959-06-12,60.5427,21.9,28.42
1959-06-13,35.0113,22.82,28.09
1959-06-14,2.1117,23.04,27.19
1959-06-15,12.1203,23.0,28.41
1959-06-16,26.7762,22.91,28.33
1959-06-17,18.5784,22.78,27.71
1959-06-18,17.399,23.38,30.36
1959-06-19,5.004,23.37,29.85
1959-06-20,13.1582,22.81,27.8
1959-06-21,0.6381,23.11,29.77
1959-06-22,0.0,22.94,29.21
1959-06-23,14.4609,22.61,28.72
1959-06-24,4.34,21.55,28.33
1959-06-25,0.0,22.06,28.48
1959-06-26,0.2745,22.72,29.93
1959-06-27,8.3866,23.14,29.71
1959-06-28,17.7653,22.9,32.09
1959-06-29,16.2207,24.11,30.83
1959-06-30,18.8012,24.21,31.61
1959-07-01,6.0623,24.35,32.21
1959-07-02,9.1029,24.33,32.74
1959-07-03,9.6082,23.95,32.55
1959-07-04,1.3997,23.43,31.86
1959-07-05,6.0154,23.57,29.98
1959-07-06,9.2289,23.27,30.0
1959-07-07,1.488,23.13,30.76
1959-07-08,29.1482,23.65,30.92
1959-07-09,9.6677,23.18,28.72
1959-07-10,8.0167,23.74,29.7
1959-07-11,5.3614,23.37,29.67
1959-07-12,16.5366,22.61,28.58
1959-07-13,2.0173,23.33,29.58
1959-07-14,48.686,23.65,30.91
1959-07-15,0.5078,24.83,32.06
1959-07-16,57.3219,24.89,33.13
1959-07-17,24.4769,24.47,29.94
1959-07-18,5.9616,24.14,31.7
1959-07-19,3.3771,24.15,30.63
1959-07-20,4.6567,23.84,31.57
1959-07-21,32.1758,23.15,30.7
1959-07-22,11.8906,23.15,30.84
1959-07-23,1.8729,23.03,30.34
1959-07-24,5.9585,22.93,29.04
1959-07-25,16.5676,21.95,28.59
1959-07-26,13.0394,21.83,27.25
1959-07-27,9.3425,22.55,29.86
1959-07-28,6.9709,22.53,29.56
1959-07-29,2.9433,22.88,30.5
1959-07-30,0.0,23.2,29.1
1959-07-31,8.3237,23.7,30.26
1959-08-01,7.1711,23.6,29.8
1959-08-02,30.2097,23.22,29.87
1959-08-03,7.2688,23.5,29.41
1959-08-04,1.3754,23.98,29.85
1959-08-05,2.0753,23.83,30.0
1959-08-06,8.4462,24.45,29.44
1959-08-07,2.6004,24.49,30.42
1959-08-08,8.6691,24.12,31.01
1959-08-09,1.3302,23.91,30.14
1959-08-10,0.7424,23.77,31.28
1959-08-11,13.189,23.81,31.05
1959-08-12,33.6614,23.9,30.74
1959-08-13,90.8836,23.62,29.85
1959-08-14,13.3206,23.67,28.27
1959-08-15,17.2017,22.92,28.71
1959-08-16,56.5406,22.43,29.18
1959-08-17,24.6261,22.51,29.63
1959-08-18,4.4977,22.52,29.18
1959-08-19,5.0568,23.88,30.96
1959-08-20,0.7411,23.76,31.46
1959-08-21,27.3901,23.21,30.53
1959-08-22,2.2866,23.27,30.59
1959-08-23,1.6811,24.07,31.79
1959-08-24,43.2157,24.15,31.12
1959-08-25,9.1163,22.42,31.2
1959-08-26,0.0,23.08,31.72
1959-08-27,8.2752,23.25,31.97
1959-08-28,2.7506,23.21,30.1
1959-08-29,0.4134,24.44,31.26
1959-08-30,0.5352,23.77,31.29
1959-08-31,0.9982,24.08,31.95
1959-09-01,10.4872,24.09,31.32
1959-09-02,0.1784,23.64,32.11
1959-09-03,0.4391,23.07,32.0
1959-09-04,2.5541,23.08,30.49
1959-09-05,0.0,22.84,29.98
1959-09-06,2.8772,22.56,28.84
1959-09-07,9.1576,22.45,28.17
1959-09-08,12.0935,21.07,27.45
1959-09-09,7.7927,20.87,25.76
1959-09-10,13.5846,21.54,27.76
1959-09-11,18.1585,22.47,27.9
1959-09-12,15.9657,21.98,28.25
1959-09-13,11.9889,22.39,28.73
1959-09-14,2.1375,22.75,28.94
1959-09-15,0.2196,22.65,28.68
1959-09-16,0.0,22.46,29.33
1959-09-17,10.2364,22.76,29.62
1959-09-18,1.4942,22.73,29.26
1959-09-19,10.4624,22.37,28.53
1959-09-20,18.589,22.08,27.45
1959-09-21,3.3056,22.24,28.26
1959-09-22,0.0,21.8,29.84
1959-09-23,0.1372,21.85,28.48
1959-09-24,0.0,22.58,31.08
1959-09-25,0.6913,22.66,30.14
1959-09-26,1.0201,21.8,31.66
1959-09-27,0.0,22.78,31.64
1959-09-28,0.0,23.17,31.83
1959-09-29,0.0,23.48,30.62
1959-09-30,5.8838,23.24,29.7
1959-10-01,6.2916,22.09,27.09
1959-10-02,15.4215,20.81,24.08
1959-10-03,8.4169,20.7,24.17
1959-10-04,17.8814,20.83,25.1
1959-10-05,0.5215,20.22,25.77
1959-10-06,1.3174,20.9,26.2
1959-10-07,0.0,21.69,26.18
1959-10-08,2.0122,20.79,28.01
1959-10-09,18.894,21.46,29.64
1959-10-10,38.2326,21.74,28.08
1959-10-11,18.2286,20.79,27.17
1959-10-12,15.3213,21.31,28.09
1959-10-13,27.3781,21.66,29.26
1959-10-14,7.0368,21.18,29.52
1959-10-15,0.2058,20.98,28.87
1959-10-16,6.0365,21.35,28.51
1959-10-17,0.9057,20.92,28.66
1959-10-18,0.0,20.08,28.33
1959-10-19,0.0,21.0,29.42
1959-10-20,0.0,20.05,28.9
1959-10-21,0.0,20.34,29.82
1959-10-22,0.0,20.42,29.74
1959-10-23,14.4077,19.67,29.09
1959-10-24,0.0,19.7,26.51
1959-10-25,0.0,18.61,27.07
1959-10-26,0.0,18.93,27.46
1959-10-27,0.0,19.09,26.5
1959-10-28,7.1897,19.44,27.97
1959-10-29,137.3957,19.08,27.3
1959-10-30,7.975,17.15,23.25
1959-10-31,0.0,17.22,23.69
1959-11-01,0.0,16.91,27.2
1959-11-02,0.0,17.03,27.96
1959-11-03,0.0,15.76,26.63
1959-11-04,0.0,15.28,26.68
1959-11-05,0.0,15.48,25.96
1959-11-06,0.0,15.79,27.19
1959-11-07,0.0,16.64,27.52
1959-11-08,0.0,16.73,26.96
1959-11-09,0.0,18.11,27.3
1959-11-10,0.0,15.76,27.24
1959-11-11,0.0,15.29,25.76
1959-11-12,0.0,14.18,23.94
1959-11-13,0.0,15.26,23.91
1959-11-14,0.0,14.12,24.28
1959-11-15,0.0,14.27,23.8
1959-11-16,0.0,14.4,25.45
1959-11-17,0.0,13.67,25.63
1959-11-18,0.0,13.78,25.41
1959-11-19,0.0,13.25,25.1
1959-11-20,0.0,14.13,24.42
1959-11-21,0.0,13.1,25.6
1959-11-22,0.0,13.48,25.36
1959-11-23,0.0,13.24,24.01
1959-11-24,0.0,14.81,25.86
1959-11-25,0.0,13.19,26.85
1959-11-26,0.0,13.19,25.99
1959-11-27,0.0,12.79,25.86
1959-11-28,0.0,12.56,25.5
1959-11-29,0.0,11.97,25.46
1959-11-30,0.0,12.69,24.23
1959-12-01,0.0,12.76,24.96
1959-12-02,0.0,12.29,24.96
1959-12-03,0.0,12.59,24.94
1959-12-04,0.0,11.05,25.06
1959-12-05,0.0,11.76,24.56
1959-12-06,0.0,12.58,25.01
1959-12-07,0.0,13.45,23.45
1959-12-08,0.0,12.37,24.47
1959-12-09,0.0,12.52,24.94
1959-12-10,0.0,11.98,27.04
1959-12-11,0.0,11.65,26.77
1959-12-12,0.0,10.71,25.66
1959-12-13,0.0,11.0,25.9
1959-12-14,0.0,10.45,25.17
1959-12-15,0.0,10.0,24.2
1959-12-16,0.0,10.55,24.21
1959-12-17,0.0,10.05,24.28
1959-12-18,0.0,11.67,24.55
1959-12-19,0.0,10.74,25.17
1959-12-20,0.0,10.5,22.99
1959-12-21,0.0,10.77,22.63
1959-12-22,0.0,11.14,23.81
1959-12-23,0.0,10.18,24.25
1959-12-24,0.0,9.92,24.45
1959-12-25,0.0,10.29,22.97
1959-12-26,0.0,10.16,22.88
1959-12-27,0.0,9.05,22.76
1959-12-28,0.0,8.25,22.88
1959-12-29,0.0,8.38,22.91
1959-12-30,0.0,8.34,22.32
1959-12-31,0.0,8.74,22.63
1960-01-01,0.0,9.6,22.69
1960-01-02,0.0,9.42,22.5
1960-01-03,0.0,10.23,23.0
1960-01-04,0.0,9.86,23.66
1960-01-05,0.0,11.06,24.04
1960-01-06,0.0,10.63,21.83
1960-01-07,0.0,10.88,24.68
1960-01-08,0.0,11.92,23.69
1960-01-09,0.0,9.59,24.0
1960-01-10,0.0,9.04,23.33
1960-01-11,0.0,9.49,23.11
1960-01-12,0.0,8.75,23.53
1960-01-13,0.0,9.34,23.88
1960-01-14,0.0,9.16,23.24
1960-01-15,0.0,9.74,23.48
1960-01-16,0.0,10.08,24.0
1960-01-17,0.0,12.01,24.51
1960-01-18,0.0,8.82,23.97
1960-01-19,0.0,7.04,22.54
1960-01-20,0.0,6.94,21.74
1960-01-21,0.0,8.32,23.13
1960-01-22,0.0,7.9,23.82
1960-01-23,0.0,8.85,23.55
1960-01-24,0.0,7.39,24.36
1960-01-25,0.0,7.55,22.77
1960-01-26,0.0,7.07,22.22
1960-01-27,0.0,7.24,23.0
1960-01-28,0.0,7.51,23.1
1960-01-29,0.0,7.98,23.62
1960-01-30,0.0,8.33,22.79
1960-01-31,0.0,8.08,23.18
1960-02-01,0.0,9.77,23.35
1960-02-02,0.0,10.65,23.94
1960-02-03,0.0,11.8,24.31
1960-02-04,0.0,10.47,24.95
1960-02-05,0.0,10.76,24.38
1960-02-06,0.0,11.8,25.7
1960-02-07,0.0,11.66,26.47
1960-02-08,0.0,11.62,26.23
1960-02-09,0.0,11.24,26.41
1960-02-10,0.0,12.1,27.5
1960-02-11,0.0,12.46,27.69
1960-02-12,0.0,14.13,27.27
1960-02-13,0.0,14.18,28.77
1960-02-14,0.0,13.94,26.33
1960-02-15,0.0,14.7,28.1
1960-02-16,0.0,15.74,28.13
1960-02-17,0.0,14.7,27.5
1960-02-18,0.0,14.24,26.9
1960-02-19,0.0,14.99,28.91
1960-02-20,0.0,14.36,29.17
1960-02-21,0.0,13.8,28.91
1960-02-22,0.0,11.93,28.19
1960-02-23,0.0,12.26,28.5
1960-02-24,0.0,13.89,28.32
1960-02-25,0.0,12.91,29.17
1960-02-26,0.0,12.97,28.84
1960-02-27,0.0,12.64,27.93
1960-02-28,27.2647,13.7,27.69
1960-02-29,14.4578,15.38,28.29
1960-03-01,6.7656,14.73,26.88
1960-03-02,0.0,14.97,23.89
1960-03-03,0.0,13.22,22.04
1960-03-04,0.4134,12.88,24.75
1960-03-05,0.0,13.96,25.68
1960-03-06,20.874,13.39,26.73
1960-03-07,1.2351,13.9,23.04
1960-03-08,0.3088,14.11,24.4
1960-03-09,0.0,13.38,25.23
1960-03-10,0.0,14.0,26.21
1960-03-11,4.0489,14.06,26.59
1960-03-12,0.8904,14.8,26.62
1960-03-13,0.0,14.11,24.72
1960-03-14,0.0,15.71,26.44
1960-03-15,0.0,16.19,26.28
1960-03-16,0.0,16.94,28.56
1960-03-17,0.0,17.9,29.33
1960-03-18,0.0,16.02,30.51
1960-03-19,0.0,18.01,30.18
1960-03-20,0.0,17.19,29.5
1960-03-21,0.0,16.67,29.62
1960-03-22,0.0,15.9,29.01
1960-03-23,0.0,14.69,28.09
1960-03-24,0.0,12.14,26.7
1960-03-25,0.0,12.97,26.43
1960-03-26,0.0,12.62,27.99
1960-03-27,0.0,14.31,30.16
1960-03-28,0.0,15.39,32.27
1960-03-29,0.0,16.6,32.05
1960-03-30,0.0,19.08,32.91
1960-03-31,0.0,19.32,33.53
1960-04-01,0.0,20.42,34.22
1960-04-02,0.0,20.67,35.51
1960-04-03,0.0,21.25,33.79
1960-04-04,0.0,18.33,32.86
1960-04-05,0.0,16.98,32.5
1960-04-06,0.0,16.44,32.95
1960-04-07,0.0,18.38,31.07
1960-04-08,0.0,17.55,32.85
1960-04-09,0.0,18.2,33.8
1960-04-10,6.8297,20.02,32.36
1960-04-11,17.7594,19.64,33.41
1960-04-12,0.8767,18.68,31.89
1960-04-13,0.0,20.12,31.7
1960-04-14,0.0,20.7,31.83
1960-04-15,0.0,20.81,32.57
1960-04-16,0.0,21.12,33.44
1960-04-17,0.0,22.35,36.13
1960-04-18,0.0,22.83,35.44
1960-04-19,0.0,23.45,36.31
1960-04-20,0.0,23.68,33.1
1960-04-21,5.6282,23.57,34.77
1960-04-22,0.0,21.95,34.52
1960-04-23,1.6161,22.8,33.76
1960-04-24,15.0972,19.8,33.63
1960-04-25,0.0,21.34,34.06
1960-04-26,0.0,21.6,33.0
1960-04-27,0.0,22.16,35.3
1960-04-28,0.0,21.1,35.64
1960-04-29,0.0,19.87,36.14
1960-04-30,0.0,20.35,35.72
1960-05-01,0.0,22.11,36.94
1960-05-02,0.0,24.08,36.55
1960-05-03,0.0,23.72,36.59
1960-05-04,0.0,21.54,35.71
1960-05-05,0.0,19.9,36.04
1960-05-06,4.0244,22.56,32.39
1960-05-07,0.0,23.06,33.9
1960-05-08,3.4223,23.41,34.62
1960-05-09,6.0365,23.15,34.7
1960-05-10,8.0487,22.93,36.09
1960-05-11,4.4205,21.28,33.79
1960-05-12,4.8324,20.73,32.75
1960-05-13,1.2041,20.29,31.61
1960-05-14,29.4823,22.2,30.18
1960-05-15,7.3249,21.7,32.51
1960-05-16,0.1372,22.12,32.17
1960-05-17,0.0,21.72,30.39
1960-05-18,0.0,24.03,32.81
1960-05-19,27.1375,22.94,33.1
1960-05-20,65.4829,21.04,30.79
1960-05-21,5.9399,20.91,30.19
1960-05-22,1.541,22.32,28.82
1960-05-23,0.5228,22.5,29.97
1960-05-24,34.9121,23.52,31.29
1960-05-25,11.219,23.13,31.24
1960-05-26,6.3127,23.03,30.52
1960-05-27,2.1408,23.21,29.68
1960-05-28,50.1021,23.76,30.05
1960-05-29,48.809,23.15,28.07
1960-05-30,9.6476,22.12,27.33
1960-05-31,0.0,23.22,31.2
1960-06-01,0.0,22.64,31.79
1960-06-02,0.0,22.67,30.97
1960-06-03,0.0,22.73,31.54
1960-06-04,12.0083,22.82,31.0
1960-06-05,0.3019,22.77,30.56
1960-06-06,13.6397,22.87,31.14
1960-06-07,0.7136,22.59,30.47
1960-06-08,36.9279,23.58,32.11
1960-06-09,93.5496,25.01,32.64
1960-06-10,44.765,23.62,31.8
1960-06-11,97.0515,23.19,28.73
1960-06-12,19.7487,21.8,26.53
1960-06-13,3.8802,23.07,27.19
1960-06-14,76.6554,22.24,27.37
1960-06-15,43.5215,21.8,26.31
1960-06-16,8.485,22.33,27.39
1960-06-17,0.2745,22.11,28.55
1960-06-18,2.7349,22.75,28.78
1960-06-19,0.892,22.84,30.46
1960-06-20,0.6587,22.69,29.95
1960-06-21,6.1925,22.92,30.3
1960-06-22,1.4586,23.17,30.98
1960-06-23,3.591,23.54,32.41
1960-06-24,0.0,23.66,31.27
1960-06-25,0.0,23.5,31.2
1960-06-26,0.0,24.04,31.38
1960-06-27,4.8678,24.33,31.59
1960-06-28,0.0,23.84,31.38
1960-06-29,1.441,23.85,32.24
1960-06-30,7.0402,24.12,31.99
1960-07-01,35.5086,24.19,32.3
1960-07-02,8.4301,24.29,32.15
1960-07-03,2.5342,23.48,31.54
1960-07-04,21.0173,21.99,27.61
1960-07-05,0.8783,22.67,27.89
1960-07-06,3.788,22.4,28.49
1960-07-07,24.8736,22.85,29.11
1960-07-08,72.3438,22.49,29.15
1960-07-09,14.9277,22.74,27.18
1960-07-10,50.0792,22.6,26.28
1960-07-11,40.7423,22.74,28.13
1960-07-12,35.8782,22.73,28.81
1960-07-13,20.4741,21.84,28.76
1960-07-14,36.451,22.53,28.09
1960-07-15,13.8054,22.96,27.7
1960-07-16,2.1778,22.84,28.03
1960-07-17,31.3017,22.67,28.49
1960-07-18,24.8629,22.74,28.01
1960-07-19,24.4283,22.24,27.43
1960-07-20,14.7836,22.82,28.62
1960-07-21,9.8343,22.35,28.29
1960-07-22,1.7036,23.0,30.2
1960-07-23,1.7206,23.15,29.13
1960-07-24,0.1098,23.46,29.83
1960-07-25,0.364,23.72,29.7
1960-07-26,0.3921,23.53,29.64
1960-07-27,0.0,23.77,30.99
1960-07-28,0.9099,23.52,30.75
1960-07-29,5.2651,24.4,30.52
1960-07-30,8.7573,23.94,30.53
1960-07-31,0.499,23.95,29.48
1960-08-01,0.0,23.85,30.64
1960-08-02,0.451,22.8,31.66
1960-08-03,1.2197,22.7,30.77
1960-08-04,7.3533,22.7,29.54
1960-08-05,0.1304,23.08,29.32
1960-08-06,0.0,23.95,29.88
1960-08-07,5.9678,23.84,29.36
1960-08-08,9.8533,24.17,30.18
1960-08-09,4.4195,24.57,30.88
1960-08-10,1.0095,23.3,31.76
1960-08-11,20.5671,22.9,30.85
1960-08-12,31.0446,24.09,31.33
1960-08-13,10.0496,24.12,31.83
1960-08-14,3.9767,24.34,32.66
1960-08-15,11.392,23.96,32.37
1960-08-16,22.3869,23.38,32.17
1960-08-17,10.2349,23.08,30.6
1960-08-18,4.0439,23.75,29.69
1960-08-19,18.1728,24.02,31.18
1960-08-20,0.3642,23.92,31.26
1960-08-21,27.0941,23.62,31.0
1960-08-22,23.8576,23.5,32.19
1960-08-23,10.4603,24.26,32.64
1960-08-24,0.3431,23.63,31.45
1960-08-25,11.337,24.05,30.62
1960-08-26,1.3461,23.74,31.15
1960-08-27,2.3202,23.29,30.26
1960-08-28,2.1978,23.38,30.64
1960-08-29,14.28,23.93,30.21
1960-08-30,23.3685,24.25,29.54
1960-08-31,29.338,22.9,28.92
1960-09-01,18.3413,22.41,27.52
1960-09-02,10.8765,22.59,27.81
1960-09-03,0.7411,23.38,28.56
1960-09-04,0.5704,23.09,30.67
1960-09-05,10.9482,23.35,29.75
1960-09-06,20.5343,23.43,30.38
1960-09-07,2.9537,23.37,30.11
1960-09-08,27.5849,22.49,30.63
1960-09-09,10.1977,22.5,30.55
1960-09-10,6.229,23.3,29.65
1960-09-11,2.9129,23.34,30.42
1960-09-12,12.054,23.55,29.79
1960-09-13,2.8573,23.1,29.67
1960-09-14,64.7983,22.97,27.55
1960-09-15,4.8452,21.91,27.47
1960-09-16,19.5142,21.29,27.72
1960-09-17,1.0277,20.43,26.7
1960-09-18,14.2657,21.22,28.79
1960-09-19,0.0,22.18,29.67
1960-09-20,9.8267,23.04,30.79
1960-09-21,3.9751,23.32,31.47
1960-09-22,12.5651,23.41,32.57
1960-09-23,3.2407,23.91,31.91
1960-09-24,23.9592,23.98,32.24
1960-09-25,26.6972,23.16,30.35
1960-09-26,17.2026,22.96,29.66
1960-09-27,9.2134,22.98,29.13
1960-09-28,7.9571,23.33,28.85
1960-09-29,8.1169,22.95,29.01
1960-09-30,19.7556,23.03,30.9
1960-10-01,1.8664,22.08,30.0
1960-10-02,0.0,22.41,28.09
1960-10-03,8.6893,22.51,30.1
1960-10-04,0.0,21.21,30.89
1960-10-05,0.0,22.52,30.92
1960-10-06,0.0,22.05,30.9
1960-10-07,0.0,22.38,31.31
1960-10-08,0.0,22.93,31.68
1960-10-09,6.4572,23.12,32.25
1960-10-10,110.2672,22.31,30.54
1960-10-11,8.6321,21.42,28.18
1960-10-12,10.7099,21.57,26.9
1960-10-13,4.3499,21.9,28.56
